area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,property_url,purpose,city,locality,address,id,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,division,zone,price_per_sqft
800.0,Apartment,Residential,1.0,2.0,3000.0,https://pbazaar.com//en/800-sft-flat-for-rent-2,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16883,1,1,2,1,1,1,4,Barisal,Sub-district of Barishal,3.75
800.0,Apartment,Residential,2.0,2.0,3000.0,https://pbazaar.com//en/800sft-2-bed-room-2,Rent,Rajshahi,Rajshahi City,Bangladesh,pbazaar-16884,1,1,2,1,5,1,3,Rajshahi,Sub-district of Rajshahi,3.75
1300.0,Apartment,Residential,2.0,3.0,5000.0,https://pbazaar.com//en/1300-sft-flat-for-rent-7,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16885,1,1,2,1,3,3,3,Barisal,Sub-district of Barishal,3.8461538461538463
1200.0,Apartment,Residential,1.0,3.0,7500.0,https://pbazaar.com//en/1200sft-flat-3-bed,Rent,Rajshahi,Rajshahi City,Bangladesh,pbazaar-16886,1,3,3,2,3,3,3,Rajshahi,Sub-district of Rajshahi,6.25
1000.0,Apartment,Residential,2.0,3.0,12000.0,https://pbazaar.com//en/3-bed-room-flat-for-rent-7,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16887,1,1,1,1,3,1,3,Barisal,Sub-district of Barishal,12.0
200.0,Apartment,Residential,1.0,1.0,1000.0,https://pbazaar.com//en/1-room-rent-18,Rent,Rajshahi,Rajshahi City,Bangladesh,pbazaar-16888,1,3,3,2,4,2,4,Rajshahi,Sub-district of Rajshahi,5.0
1000.0,Apartment,Residential,2.0,2.0,6500.0,https://pbazaar.com//en/1000-sft-flat-for-rent-6,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16889,1,1,2,1,4,1,4,Barisal,Sub-district of Barishal,6.5
1300.0,Apartment,Residential,2.0,3.0,6000.0,https://pbazaar.com//en/1300-sft-flat-for-rent-8,Rent,Dinajpur,Dinajpur Sadar,Bangladesh,pbazaar-16890,4,2,2,1,3,3,3,Rangpur,Sub-district of Dinajpur,4.615384615384615
900.0,Apartment,Residential,2.0,2.0,8000.0,https://pbazaar.com//en/9oo-sft-flat-for-rent,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16891,1,1,2,5,2,3,3,Barisal,Sub-district of Barishal,8.88888888888889
1000.0,Apartment,Residential,2.0,2.0,7000.0,https://pbazaar.com//en/1000-sft-flat-for-rent-7,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16892,1,1,2,2,2,1,3,Barisal,Sub-district of Barishal,7.0
700.0,Apartment,Residential,1.0,2.0,3500.0,https://pbazaar.com//en/2-bed-room-flat-barisal-12,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16893,1,2,3,1,1,1,1,Barisal,Sub-district of Barishal,5.0
350.0,Apartment,Residential,1.0,1.0,7000.0,https://pbazaar.com//en/1-bed-room-apartment-8,Rent,Dhaka,Mohakhali,Bangladesh,pbazaar-16894,1,1,2,1,1,3,2,Dhaka,Mohakhali,20.0
900.0,Apartment,Residential,1.0,2.0,4500.0,https://pbazaar.com//en/2-bed-room-flat-barisal-13,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16895,1,1,1,1,1,3,3,Barisal,Sub-district of Barishal,5.0
400.0,Apartment,Residential,1.0,1.0,6500.0,https://pbazaar.com//en/1-room-flat-9,Rent,Dhaka,New Market,Bangladesh,pbazaar-16896,1,2,1,2,3,2,4,Dhaka,New Market,16.25
900.0,Apartment,Residential,1.0,2.0,8500.0,https://pbazaar.com//en/900sft-2-bed-room-2,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16897,1,1,1,2,4,2,3,Barisal,Sub-district of Barishal,9.444444444444445
800.0,Apartment,Residential,1.0,2.0,4500.0,https://pbazaar.com//en/800-sft-flat-for-rent-3,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16899,4,1,2,2,3,2,3,Barisal,Sub-district of Barishal,5.625
300.0,Apartment,Residential,1.0,1.0,5000.0,https://pbazaar.com//en/1-bed-room-flat-rajshahi-sadar,Rent,Rajshahi,Rajshahi City,Bangladesh,pbazaar-16900,1,2,2,1,3,2,4,Rajshahi,Sub-district of Rajshahi,16.666666666666668
800.0,Apartment,Residential,1.0,2.0,3500.0,https://pbazaar.com//en/2-bed-room-flat-barisal-sadar-2,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16901,1,1,3,2,1,3,4,Barisal,Sub-district of Barishal,4.375
800.0,Apartment,Residential,1.0,2.0,2000.0,https://pbazaar.com//en/tinshed-2-room-for-rent-barisal,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16902,1,2,1,1,2,1,4,Barisal,Sub-district of Barishal,2.5
800.0,Apartment,Residential,1.0,2.0,3500.0,https://pbazaar.com//en/2-bed-room-flat-barisal-7,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16903,2,1,1,1,4,3,3,Barisal,Sub-district of Barishal,4.375
600.0,Apartment,Residential,1.0,1.0,3500.0,https://pbazaar.com//en/1-bed-room-flat-barisal-3,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16904,1,1,2,1,5,3,4,Barisal,Sub-district of Barishal,5.833333333333333
800.0,Apartment,Residential,1.0,2.0,3600.0,https://pbazaar.com//en/2-bed-room-flat-barisal-8,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16905,1,2,2,2,1,3,3,Barisal,Sub-district of Barishal,4.5
600.0,Apartment,Residential,1.0,1.0,5000.0,https://pbazaar.com//en/1-bed-room-flat-barisal-2,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16906,1,1,3,1,3,3,3,Barisal,Sub-district of Barishal,8.333333333333334
800.0,Apartment,Residential,1.0,2.0,5200.0,https://pbazaar.com//en/2-bed-room-flat-barisal-9,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16907,1,1,1,1,2,3,4,Barisal,Sub-district of Barishal,6.5
1200.0,Apartment,Residential,2.0,3.0,8000.0,https://pbazaar.com//en/3-bed-room-flat-barisal-2,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16908,1,1,2,1,3,3,3,Barisal,Sub-district of Barishal,6.666666666666667
850.0,Apartment,Residential,2.0,2.0,6000.0,https://pbazaar.com//en/850-sft-flat-for-rent-2,Rent,Dinajpur,Dinajpur Sadar,Bangladesh,pbazaar-16909,4,3,2,1,4,1,14,Rangpur,Sub-district of Dinajpur,7.0588235294117645
1200.0,Apartment,Residential,2.0,3.0,9000.0,https://pbazaar.com//en/3-bed-room-flat-dinajpur,Rent,Dinajpur,Dinajpur Sadar,Bangladesh,pbazaar-16910,1,2,2,1,2,2,3,Rangpur,Sub-district of Dinajpur,7.5
500.0,Apartment,Residential,1.0,1.0,3000.0,https://pbazaar.com//en/1-bed-room-flat-barisal-4,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16912,2,1,1,1,4,1,3,Barisal,Sub-district of Barishal,6.0
800.0,Apartment,Residential,1.0,2.0,3000.0,https://pbazaar.com//en/2-bed-room-flat-barisal-10,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16913,1,1,1,1,6,2,4,Barisal,Sub-district of Barishal,3.75
1300.0,Apartment,Residential,2.0,3.0,15000.0,https://pbazaar.com//en/3-bed-room-apartment-73,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16914,3,2,2,1,3,3,2,Barisal,Sub-district of Barishal,11.538461538461538
750.0,Apartment,Residential,2.0,2.0,9000.0,https://pbazaar.com//en/2-bed-room-flat-rajshahi-3,Rent,Rajshahi,Rajshahi City,Bangladesh,pbazaar-16915,1,1,2,2,4,3,2,Rajshahi,Sub-district of Rajshahi,12.0
1300.0,Apartment,Residential,1.0,3.0,5500.0,https://pbazaar.com//en/3-bed-room-flat-barisal-4,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16916,1,2,1,1,3,1,4,Barisal,Sub-district of Barishal,4.230769230769231
1300.0,Apartment,Residential,2.0,3.0,7000.0,https://pbazaar.com//en/3-bed-room-flat-barisal-6,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16917,4,1,2,1,2,1,3,Barisal,Sub-district of Barishal,5.384615384615385
1000.0,Apartment,Residential,1.0,2.0,9000.0,https://pbazaar.com//en/2-bed-room-flat-barisal-11,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16918,1,1,2,1,4,3,4,Barisal,Sub-district of Barishal,9.0
900.0,Apartment,Residential,1.0,2.0,3500.0,https://pbazaar.com//en/2-bed-room-flat-61,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16919,1,1,2,2,5,2,13,Barisal,Sub-district of Barishal,3.888888888888889
1350.0,Apartment,Residential,2.0,3.0,10000.0,https://pbazaar.com//en/3-bed-room-flat-barisal-5,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16920,1,1,2,1,3,2,3,Barisal,Sub-district of Barishal,7.407407407407407
1300.0,Apartment,Residential,2.0,3.0,8000.0,https://pbazaar.com//en/1300-sft-flat-for-rent-6,Rent,Gaibandha,Gaibandha Sadar,Bangladesh,pbazaar-16921,1,1,2,1,3,2,3,Rangpur,Sub-district of Gaibandha,6.153846153846154
1200.0,Apartment,Residential,2.0,3.0,5000.0,https://pbazaar.com//en/1200sft-flat-18,Rent,Dinajpur,Dinajpur Sadar,Bangladesh,pbazaar-16922,1,1,2,1,5,1,3,Rangpur,Sub-district of Dinajpur,4.166666666666667
1200.0,Apartment,Residential,3.0,3.0,8000.0,https://pbazaar.com//en/3-bed-room-flat-20,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16923,1,1,3,1,1,3,3,Barisal,Sub-district of Barishal,6.666666666666667
700.0,Apartment,Residential,2.0,2.0,4000.0,https://pbazaar.com//en/2-bed-room-flat-rajshahi,Rent,Rajshahi,Rajshahi City,Bangladesh,pbazaar-16924,1,1,2,1,2,2,3,Rajshahi,Sub-district of Rajshahi,5.714285714285714
1000.0,Apartment,Residential,1.0,2.0,5500.0,https://pbazaar.com//en/2-bed-room-flat-rajshahi-2,Rent,Rajshahi,Rajshahi City,Bangladesh,pbazaar-16925,1,2,2,1,2,3,2,Rajshahi,Sub-district of Rajshahi,5.5
1000.0,Apartment,Residential,3.0,3.0,5000.0,https://pbazaar.com//en/3-bed-room-flat-halishohor,Rent,Chattogram,Chattogram City,Bangladesh,pbazaar-16926,2,3,2,1,1,3,1,Chattogram,Chattogram City,5.0
900.0,Apartment,Residential,2.0,2.0,14000.0,https://pbazaar.com//en/2-bed-room-flat-mohammadpur-7,Rent,Dhaka,Mohammadpur ,Bangladesh,pbazaar-16927,4,1,3,1,4,2,13,Dhaka,Mohammadpur,15.555555555555555
600.0,Apartment,Residential,2.0,2.0,3500.0,https://pbazaar.com//en/2-bed-room-flat-600-sft-halishohor,Rent,Chattogram,Chattogram City,Bangladesh,pbazaar-16928,3,1,3,1,2,2,3,Chattogram,Chattogram City,5.833333333333333
1500.0,Apartment,Residential,2.0,2.0,7000.0,https://pbazaar.com//en/2-bed-room-flat-1500-sft-oxygen,Rent,Chattogram,Chattogram City,Bangladesh,pbazaar-16929,1,3,2,1,2,2,2,Chattogram,Chattogram City,4.666666666666667
300.0,Apartment,Residential,1.0,1.0,5000.0,https://pbazaar.com//en/1-bed-room-flat-chittagong,Rent,Chattogram,Chattogram City,Bangladesh,pbazaar-16930,1,1,1,1,3,3,5,Chattogram,Chattogram City,16.666666666666668
1100.0,Apartment,Residential,3.0,3.0,12000.0,https://pbazaar.com//en/3-bed-room-apartment-savar-2,Rent,Dhaka,Savar,Bangladesh,pbazaar-16931,1,2,1,1,4,3,4,Dhaka,Savar,10.909090909090908
1800.0,Apartment,Residential,2.0,3.0,15000.0,https://pbazaar.com//en/3-bed-room-flat-rajshahi-2,Rent,Rajshahi,Rajshahi City,Bangladesh,pbazaar-16932,1,1,2,1,2,2,3,Rajshahi,Sub-district of Rajshahi,8.333333333333334
600.0,Apartment,Residential,1.0,3.0,6500.0,https://pbazaar.com//en/3-bed-room-flat-khulna,Rent,Khulna,Khulna City,Bangladesh,pbazaar-16933,1,1,2,1,3,1,3,Khulna,Sub-district of Khulna,10.833333333333334
1200.0,Apartment,Residential,2.0,3.0,8000.0,https://pbazaar.com//en/3-bed-room-apartment-shylet-4,Rent,Sylhet,Sylhet City,Bangladesh,pbazaar-16934,1,1,2,1,2,3,1,Sylhet,Sylhet City,6.666666666666667
2000.0,Apartment,Residential,3.0,3.0,50000.0,https://pbazaar.com//en/3-bed-room-apartment-shylet-3,Rent,Sylhet,Sylhet City,Bangladesh,pbazaar-16935,1,2,1,1,5,2,3,Sylhet,Sylhet City,25.0
1800.0,Apartment,Residential,3.0,3.0,16000.0,https://pbazaar.com//en/3-bed-room-flat-rajshahi-3,Rent,Rajshahi,Rajshahi City,Bangladesh,pbazaar-16936,1,3,2,3,3,3,5,Rajshahi,Sub-district of Rajshahi,8.88888888888889
1000.0,Apartment,Residential,2.0,3.0,15000.0,https://pbazaar.com//en/3-bed-room-apartment-barisal-2,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16937,1,1,2,1,3,3,3,Barisal,Sub-district of Barishal,15.0
1000.0,Apartment,Residential,1.0,2.0,1150.0,https://pbazaar.com//en/2-bed-room-flat-barisal-4,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16938,4,1,2,1,3,3,3,Barisal,Sub-district of Barishal,1.15
400.0,Apartment,Residential,1.0,1.0,3000.0,https://pbazaar.com//en/1-bed-room-flat-barisal,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16939,3,1,2,1,1,2,3,Barisal,Sub-district of Barishal,7.5
1230.0,Apartment,Residential,3.0,3.0,14000.0,https://pbazaar.com//en/3-bed-room-apartment-72,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16940,1,1,2,1,1,2,3,Barisal,Sub-district of Barishal,11.382113821138212
1000.0,Apartment,Residential,1.0,2.0,4000.0,https://pbazaar.com//en/2-bed-room-flat-barisal-5,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16941,1,2,2,1,2,3,15,Barisal,Sub-district of Barishal,4.0
1000.0,Apartment,Residential,1.0,2.0,2100.0,https://pbazaar.com//en/2-bed-room-flat-barisal-6,Rent,Barishal,Barishal City,Bangladesh,pbazaar-16942,1,1,2,2,3,1,2,Barisal,Sub-district of Barishal,2.1
2500.0,Apartment,Residential,3.0,4.0,38000.0,https://pbazaar.com//en/4-bed-room-flat-moghbazar,Rent,Dhaka,Moghbazar,Bangladesh,pbazaar-16943,1,2,1,1,3,1,3,Dhaka,Ramna,15.2
1300.0,Apartment,Residential,2.0,3.0,40000.0,https://pbazaar.com//en/1300-sft-3-bed-room-flat-sylhet,Rent,Sylhet,Sylhet City,Bangladesh,pbazaar-16944,1,1,1,1,2,1,3,Sylhet,Sylhet City,30.76923076923077
1000.0,Apartment,Residential,2.0,2.0,30000.0,https://pbazaar.com//en/1000-sft-2-bed-room-flat-shylet,Rent,Sylhet,Sylhet City,Bangladesh,pbazaar-16945,4,2,2,1,1,3,15,Sylhet,Sylhet City,30.0
2800.0,Apartment,Residential,3.0,3.0,20000.0,https://pbazaar.com//en/3-bed-room-apartment-agrabad,Rent,Chattogram,Chattogram City,Bangladesh,pbazaar-16946,1,2,2,3,3,2,1,Chattogram,Chattogram City,7.142857142857143
1400.0,Apartment,Residential,2.0,4.0,10000.0,https://pbazaar.com//en/4-bed-room-flat-khulna-batiaghata,Rent,Khulna,Khulna City,Bangladesh,pbazaar-16947,1,1,1,1,3,2,3,Khulna,Sub-district of Khulna,7.142857142857143
1200.0,Apartment,Residential,2.0,2.0,11000.0,https://pbazaar.com//en/2-bed-2-bath-2-varanda-26,Rent,Sylhet,Sylhet City,Bangladesh,pbazaar-16949,1,1,2,1,2,3,4,Sylhet,Sylhet City,9.166666666666666
900.0,Apartment,Residential,2.0,3.0,12000.0,https://pbazaar.com//en/3-bed-room-apartment-savar,Rent,Dhaka,Savar,Bangladesh,pbazaar-16950,2,3,2,1,4,3,3,Dhaka,Savar,13.333333333333334
2000.0,Apartment,Residential,3.0,4.0,29000.0,https://pbazaar.com//en/flat-for-rent-678,Rent,Dhaka,Nikunja,Bangladesh,pbazaar-16951,4,2,1,1,5,2,4,Dhaka,Khilkhet,14.5
1100.0,Apartment,Residential,2.0,2.0,17000.0,https://pbazaar.com//en/2-bed-room-flat-mohammadpur-6,Rent,Dhaka,Mohammadpur ,Bangladesh,pbazaar-16952,1,1,1,1,1,3,3,Dhaka,Mohammadpur,15.454545454545457
700.0,Apartment,Residential,2.0,2.0,16000.0,https://pbazaar.com//en/flat-for-rent-677,Rent,Dhaka,Nikunja,Bangladesh,pbazaar-16953,1,1,2,1,4,3,4,Dhaka,Khilkhet,22.857142857142858
650.0,Apartment,Residential,2.0,2.0,14000.0,https://pbazaar.com//en/flat-for-rent-676,Rent,Dhaka,Nikunja,Bangladesh,pbazaar-16954,1,1,2,2,2,3,4,Dhaka,Khilkhet,21.53846153846154
800.0,Apartment,Residential,2.0,2.0,16000.0,https://pbazaar.com//en/small-flat-for-rent-263,Rent,Dhaka,Nikunja,Bangladesh,pbazaar-16955,1,2,3,1,1,3,1,Dhaka,Khilkhet,20.0
800.0,Apartment,Residential,2.0,2.0,15000.0,https://pbazaar.com//en/apartment-for-rent-481,Rent,Dhaka,Nikunja,Bangladesh,pbazaar-16956,1,1,2,1,2,1,3,Dhaka,Khilkhet,18.75
500.0,Apartment,Residential,1.0,2.0,23000.0,https://pbazaar.com//en/flat-for-rent-674,Rent,Dhaka,Nikunja,Bangladesh,pbazaar-16957,1,1,1,1,4,3,15,Dhaka,Khilkhet,46.0
500.0,Apartment,Residential,2.0,2.0,7000.0,https://pbazaar.com//en/flat-for-rent-673,Rent,Dhaka,Nikunja,Bangladesh,pbazaar-16958,1,1,2,1,3,3,4,Dhaka,Khilkhet,14.0
700.0,Apartment,Residential,3.0,2.0,16500.0,https://pbazaar.com//en/flat-for-rent-672,Rent,Dhaka,Nikunja,Bangladesh,pbazaar-16959,1,1,1,1,2,3,3,Dhaka,Khilkhet,23.571428571428573
600.0,Apartment,Residential,1.0,1.0,11000.0,https://pbazaar.com//en/flat-for-rent-670,Rent,Dhaka,Nikunja,Bangladesh,pbazaar-16960,2,2,2,1,1,2,10,Dhaka,Khilkhet,18.33333333333333
700.0,Apartment,Residential,2.0,2.0,16000.0,https://pbazaar.com//en/flat-for-rent-671,Rent,Dhaka,Nikunja,Bangladesh,pbazaar-16961,1,2,3,1,2,1,3,Dhaka,Khilkhet,22.857142857142858
700.0,Apartment,Residential,2.0,2.0,16500.0,https://pbazaar.com//en/small-flat-for-rent-262,Rent,Dhaka,Nikunja,Bangladesh,pbazaar-16962,1,2,2,1,5,3,13,Dhaka,Khilkhet,23.571428571428573
700.0,Apartment,Residential,2.0,2.0,14000.0,https://pbazaar.com//en/flat-for-rent-722,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-16963,1,2,2,2,3,3,3,Dhaka,Tejgaon,20.0
1000.0,Apartment,Residential,3.0,3.0,19500.0,https://pbazaar.com//en/flat-for-rent-715,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-16964,1,1,3,1,2,2,4,Dhaka,Mirpur,19.5
1200.0,Apartment,Residential,2.0,3.0,35000.0,https://pbazaar.com//en/small-flat-for-rent-281,Rent,Dhaka,DOHS Baridhara,Bangladesh,pbazaar-16966,3,2,3,1,3,3,3,Dhaka,Gulshan,29.166666666666668
800.0,Apartment,Residential,2.0,2.0,16000.0,https://pbazaar.com//en/flat-for-rent-721,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-16967,4,3,1,1,2,3,4,Dhaka,Tejgaon,20.0
1000.0,Apartment,Residential,3.0,3.0,27000.0,https://pbazaar.com//en/nice-flat-for-rent-1097,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-16968,1,1,2,2,1,3,3,Dhaka,Tejgaon,27.0
1000.0,Apartment,Residential,2.0,4.0,12000.0,https://pbazaar.com//en/4-bed-room-flat-signboard-gazipur,Rent,Gazipur,Gazipur Sadar,Bangladesh,pbazaar-16969,2,2,3,1,3,1,3,Dhaka,Sub-district of Gazipur,12.0
500.0,Apartment,Residential,2.0,2.0,20000.0,https://pbazaar.com//en/small-flat-for-rent-293,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-16970,1,1,2,1,2,3,2,Dhaka,Tejgaon,40.0
1700.0,Apartment,Residential,3.0,3.0,25000.0,https://pbazaar.com//en/1700-sft-3-bed-room-flat-khulshi,Rent,Chattogram,Chattogram City,Bangladesh,pbazaar-16971,2,2,2,1,2,2,4,Chattogram,Chattogram City,14.705882352941176
1250.0,Apartment,Residential,3.0,3.0,22000.0,https://pbazaar.com//en/3-bed-room-apartment-nasirabad,Rent,Chattogram,Chattogram City,Bangladesh,pbazaar-16972,1,1,2,2,1,2,3,Chattogram,Chattogram City,17.6
1000.0,Apartment,Residential,1.0,2.0,10000.0,https://pbazaar.com//en/2-bed-room-flat-chittagong-2,Rent,Chattogram,Chattogram City,Bangladesh,pbazaar-16973,1,1,1,1,2,1,4,Chattogram,Chattogram City,10.0
1220.0,Apartment,Residential,2.0,3.0,25000.0,https://pbazaar.com//en/1220-sft-3-bed-room-flat-muradpur,Rent,Chattogram,Chattogram City,Bangladesh,pbazaar-16974,2,1,1,1,1,3,2,Chattogram,Chattogram City,20.49180327868853
700.0,Apartment,Residential,1.0,2.0,10500.0,https://pbazaar.com//en/2-bed-room-flat-moghbazar-2,Rent,Dhaka,Moghbazar,Bangladesh,pbazaar-16975,1,1,2,1,2,3,3,Dhaka,Ramna,15.0
1219.0,Apartment,Residential,3.0,3.0,14000.0,https://pbazaar.com//en/3-bed-room-apartment-rajshahi,Rent,Rajshahi,Rajshahi City,Bangladesh,pbazaar-16976,3,2,3,2,3,1,3,Rajshahi,Sub-district of Rajshahi,11.484823625922887
500.0,Apartment,Residential,1.0,2.0,14000.0,https://pbazaar.com//en/small-flat-for-rent-294,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-16977,1,2,3,1,4,1,3,Dhaka,Tejgaon,28.0
1880.0,Apartment,Residential,3.0,3.0,38000.0,https://pbazaar.com//en/3-bed-room-flat-1880-sft-nasirabad,Rent,Chattogram,Chattogram City,Bangladesh,pbazaar-16978,1,3,1,1,1,3,5,Chattogram,Chattogram City,20.21276595744681
1251.0,Apartment,Residential,3.0,3.0,30000.0,https://pbazaar.com//en/3-bed-room-flat-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-16979,1,2,2,1,4,3,4,Dhaka,Tejgaon,23.980815347721823
1150.0,Apartment,Residential,3.0,3.0,30000.0,https://pbazaar.com//en/3-bed-room-apartment-shylet-uposohor,Rent,Sylhet,Sylhet City,Bangladesh,pbazaar-16980,1,1,3,1,2,3,5,Sylhet,Sylhet City,26.08695652173913
2000.0,Apartment,Residential,3.0,3.0,37000.0,https://pbazaar.com//en/3-bed-room-apartment-nasirabad-2,Rent,Chattogram,Chattogram City,Bangladesh,pbazaar-16981,1,2,2,1,3,2,3,Chattogram,Chattogram City,18.5
700.0,Apartment,Residential,1.0,2.0,5500.0,https://pbazaar.com//en/2-bed-room-flat-thakurgaon,Rent,Thakurgaon,Thakurgaon Sadar,Bangladesh,pbazaar-16982,1,1,2,1,3,3,3,Rangpur,Sub-district of Thakurgaon,7.857142857142857
250.0,Apartment,Residential,1.0,1.0,10000.0,https://pbazaar.com//en/1-bed-room-flat-banasree,Rent,Dhaka,Banashree,Bangladesh,pbazaar-16983,4,1,1,1,2,3,3,Dhaka,Khilgaon,40.0
900.0,Apartment,Residential,2.0,2.0,9000.0,https://pbazaar.com//en/2-bed-room-flat-banasree,Rent,Dhaka,Banashree,Bangladesh,pbazaar-16984,1,1,1,2,4,3,3,Dhaka,Khilgaon,10.0
1200.0,Apartment,Residential,2.0,2.0,8000.0,https://pbazaar.com//en/2-bed-room-flat-sirajganj,Rent,Sirajganj,Sirajganj Sadar,Bangladesh,pbazaar-16985,2,1,2,1,3,2,4,Rajshahi,Sub-district of Sirajganj,6.666666666666667
600.0,Apartment,Residential,1.0,2.0,8000.0,https://pbazaar.com//en/2-bed-room-flat-mohammadpur-4,Rent,Dhaka,Mohammadpur ,Bangladesh,pbazaar-16988,1,1,1,1,3,2,3,Dhaka,Mohammadpur,13.333333333333334
700.0,Apartment,Residential,2.0,2.0,8200.0,https://pbazaar.com//en/one-bedroom-apartment-with-dining-cum-kitchen-in-a-south-facing-5th-storied-building-2,Rent,Dhaka,Mohakhali,Bangladesh,pbazaar-16989,4,2,1,1,5,2,4,Dhaka,Mohakhali,11.714285714285714
850.0,Apartment,Residential,1.0,2.0,2700.0,https://pbazaar.com//en/850-sft-2-bed-room-flat-khustia,Rent,Kushtia,Kushtia Sadar,Bangladesh,pbazaar-16990,1,3,1,1,1,3,3,Khulna,Sub-district of Kushtia,3.176470588235294
1050.0,Apartment,Residential,3.0,3.0,16000.0,https://pbazaar.com//en/3-bed-room-flat-halisohor,Rent,Chattogram,Chattogram City,Bangladesh,pbazaar-16991,1,1,2,2,3,3,4,Chattogram,Chattogram City,15.238095238095235
1600.0,Apartment,Residential,3.0,3.0,22000.0,https://pbazaar.com//en/3-bed-3-bath-3-varanda-khulshi,Rent,Chattogram,Chattogram City,Bangladesh,pbazaar-16992,1,1,1,2,1,2,3,Chattogram,Chattogram City,13.75
1875.0,Apartment,Residential,3.0,3.0,33000.0,https://pbazaar.com//en/1875-sft-3-bed-room-apartment-khulshi,Rent,Chattogram,Chattogram City,Bangladesh,pbazaar-16993,1,1,2,1,2,3,13,Chattogram,Chattogram City,17.6
600.0,Apartment,Residential,1.0,2.0,7000.0,https://pbazaar.com//en/2-bed-1-bath-1-varanda-chittagong,Rent,Chattogram,Chattogram City,Bangladesh,pbazaar-16994,1,1,3,1,3,3,3,Chattogram,Chattogram City,11.666666666666666
500.0,Apartment,Residential,1.0,2.0,6500.0,https://pbazaar.com//en/2-bed-room-flat-muradpur,Rent,Chattogram,Chattogram City,Bangladesh,pbazaar-16995,1,1,3,1,3,4,13,Chattogram,Chattogram City,13.0
1500.0,Apartment,Residential,3.0,3.0,30000.0,https://pbazaar.com//en/flat-for-rent-733,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-16996,2,2,2,1,2,3,4,Dhaka,Tejgaon,20.0
1010.0,Apartment,Residential,2.0,3.0,24000.0,https://pbazaar.com//en/small-flat-for-rent-298,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-16997,4,1,2,1,3,1,4,Dhaka,Tejgaon,23.76237623762376
800.0,Apartment,Residential,2.0,2.0,24000.0,https://pbazaar.com//en/flat-for-rent-729,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-16998,4,1,2,1,3,2,3,Dhaka,Tejgaon,30.0
1100.0,Apartment,Residential,3.0,2.0,25000.0,https://pbazaar.com//en/flat-for-rent-732,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-16999,1,3,1,1,4,3,4,Dhaka,Tejgaon,22.727272727272727
